videoId,title,movieName,genres,subtitles,word_count
MU4QL-VwDlc,Qarib Qarib Singlle - Official Trailer | Irrfan Khan | Parvathy | Neha Dhupia | Hindi Movie,Qarib Qarib Singlle,"['Comedy', 'Drama', 'Romance']","My good name is Yogendra Kumar
Devendra Nath Prajapati a.k.a VIYOGI Get some action girl
or you'll become a virgin again! What?! Entry gate shuts down, babe! Damn it, I'm stuck! An espresso coffee please. Buddy, the lady would
like an espresso... And I would like an expression! I've had 3 great romances in my life. Each one - historic. Legendary. - Shakespearean Tragedy.
- Are you in touch with them? No. So, why not visit? Would you come along? Ms. Jayashree! Must you yell so loud? How does one yell gently? How about I strangle you, darling... ... while you squeeze my neck? You booked us a spiritual retreat?! Enjoy this view of the Ganges...
Practice Yoga at 6 am... Roosters practice Yoga at that time,
Ms. Jayashree... You want to compete with them? What are we, milkmen? O King of Rhymes! - Kids, meet your uncle!
- Radha, we've got some work... Hello, Uncle. Blessings, dear child. God knows why he doesn't get it... I'm stuck with such a dimwit!
- You're such hot stuff! You can't tell a pigeon from a sparrow?
- You have the sweetest smile. Are you uneducated? Oh my god! - OH MY GOD!!!
- What the hell are you doing? Get OUT! Close the door! You're on the train, right? Yes, absolutely! - Just not on the right train.
- Jump off! Yes, jumping!
No, too late now! Get down fast you donkey! Idiot of the first order! Why don't I strangle you, darling... ... while you squeeze my neck? ... while you squeeze my neck? - Mr.& Mrs.?
- Ms. Shashidharan But make it 2 separate rooms please. We're quarreling. So, one room is fine? NO! Two please!",287
LIq144fT4c4,Ae Watan Mere Watan - Official Trailer | Prime Video India,Ae Watan Mere Watan,"['Drama', 'Thriller', 'History']","The British have ruined
our country for good. They control what we see,
think, and speak, and sadly, we are letting them do it. Break the walls of fear
that restrict you, spread the wings of courage,
and soar high. Because the ability to spread
your wings signifies bravery, valor. Do or Die! it doesn’t matter to you 
whether your father lives or dies The British are merciless. They will kill you. The British have robbed us
of the ability to think. That's why you feel that
only they can run our country. Why? There are millions of us, Indians
We will run our country, and we'll throw out all those
who think they are running our country! How can we fight their lies
with mere pamphlets? We need to spread the truth
to expose their lies. How? We will start our own radio station. This is our country's Radio… from somewhere in India. This radio can become our most
powerful weapon against the British. You tell me, what can you
do to help our freedom struggle? I can die for my country, Balbirji. Me too. This is India's final
battle for freedom, and it will not end. Find it. Destroy it. And hang those behind it. Do or Die! -Do or Die!
-Do or Die! I will find the Radio. And the traitors behind it. I never knew… that doing the right thing
would hurt so much. This Radio will now be
the voice of the nation. We need to free our country from slavery. All this must end. You can kill me now… but  as long as I live, I will not
let this Radio die.",278
g67IL4mbuFY,Shubh Mangal Saavdhan Official Trailer | Watch Full Movie On Eros Now,Shubh Mangal Saavdhan,"['Comedy', 'Romance']","Yes, Mr. Sharma. What seems to be the problem? I'm getting married to his daughter...
in two days. One day,
him and his wife were out of the house. So, his daughter and
I got a little too close... I mean...physical. Physical...
- You should be ashamed. I mean...as soon as
I touched his daughter. How dare you touch
her before the wedding? For God's sake, she touched me too! Look at this! My love isn't one-sided. All these years I waited
for someone to come into my life I thought he'll woo me...
I'll flirt a little, meet him secretly... ...and eventually get married. But you can't even muster
the courage to approach me. You've just been stalking 
for over a month now. Are you a lecher? No no! I am a Sharma, from Gurgaon. Worked in marketing all my life...
Have sold just about everything But this is the first
time I'm trying to sell myself. So, is that a yes?
- Well, it's not a no either. What's wrong? I had onion Kulchas for lunch. Have you dozed off? I know what's wrong?
- What do you know? You've got a boil, isn't it? Don't be silly.
- Then what is it Mudit? Nothing, it's a gents' problem.
- Then what? Please tell me. Men these days, have lost the plot. They themselves look like buffoons... ...but fancy hotties like Katrina Kaif. They grind poles on screen 
and walk away Leaving all the pressure on us A woman's body is
like a secret treasure. It's always hidden
behind a closed cave. And do you know when the cave opens? When someone says 'Open Sesame'!
- No-no-no. It only opens on her wedding night. And not for the forty thieves, 
only for Ali Baba. What if Ali Baba
doesn't make it to the cave? Just run away.
- What run away? Why can't you let her marry 
a banana tree before her wedding? My little boy...
- He's my son. Nothing about him can be little. If this problem isn't fixed... ...I won't hesitate
in calling off the wedding. I dare you Sir I will elope with your daughter. Greetings, father.
- Forget the greeting First fix that little thing. Is this the way to talk 
to our son-in-law? To be son-in-law, he isn't yet",387
7vracgLyJwI,October | Official Trailer | Varun Dhawan | Banita Sandhu | Shoojit Sircar,October,"['Drama', 'Romance']","""Where is Dan?"" You mean she asked about me... ...and you guys thought it wasn't
important enough for me to know? Now, how do I tell her where I was? Hi Dan! Your entire training
is going down the flush! Whose bright idea was it
to iron the underpants for Room 602? Ever heard of the concept of elastic?
It becomes loose Sir, but I haven't come
here to just swat at flies You know what your problem is, Dan?
You're constantly irritated Yeah, I'm irritated Only when I'm with you two, together Thanks Dan! You could have told me You could have picked up your phone I had my life sucked out of me Have you ever seen an ICU? I have, twice-yesterday and today Did she ever speak to
you about me in college? I really don't think
she was interested in you Then why did she ask about me? Sister, isn't the urine
output more than usual today? Did you give her more fluids? Don't you have anything better to do? You seem to be obsessed
with going to the hospital Aren't you getting
overtly affected by this? And aren't you affected at all? Yes, but that doesn't mean
we get consumed by it She won't even recognize you.
Is that what you want? So what if she doesn't...
you'd recognize her, right? In 10 months you haven't
even visited us once You go, Dan, we shall manage things I'm sorry, I'll never leave you again BEEP",250
B7VP47oCZfE,Madgaon Express | Official Trailer | Divyenndu | Pratik Gandhi | Avinash Tiwary | Nora Fatehi,Madgaon Express,"['Comedy', 'Drama']","- I wanna go to Goa.
- This is our time! If not now, then when?
After college? Goa? All on your own? We're 21. We've been planning
a trip forever. But we've never stepped
out of Bombay. No more parental stress. We're not kids anymore!
We're adults. Goa, here we come! We'll enjoy this trip the way
we would've done the first time. This is unhygienic. I'm allergic. You want to torture us? Make us
sit in a non a/c compartment? If he dies, what will we tell
his mother? Why would I die? Mumbai to Goa via Madgaon Express has one of the most scenic views
in the world. You gonna show us scenic views
at night? With a torch? - Are you a prostitute?
- What! No! My friends are narrow-minded.
I prefer... You tasshole. My tongue has gone numb.
I can't talk troperly. - Cocaine!
- Cocaine! Totaine? What? You meanz ton of totaine
in the bed? Open up! Goa police. Where is my stuff? This is one crappy gun! The stuff is mine
and I'm taking it. Police, gangsters, drugs.
What's going on? Don't be scared. I'm there.
I'll take care of you. I love Goa. You ten-minute Rambo! Don't act tough under the influence. Don Mangola. Don Mandolin. Let us go, brother Mandakini. Mandakini? Do I look like
the film heroine to you? We couldn't ever get to Goa,
now we can't get out. How does this work? Walk like a woman and push
those oranges up. They keep slipping down.",257
V51sMMFMWqg,"Chup! | Official Trailer | Sunny Deol, Dulquer Salmaan, Shreya Dhanwanthary, Pooja Bhatt | R Balki",Chup!,['Comedy'],,0
dJxsiUvccuM,Tigers | Official Trailer | A ZEE5 Original Film | Emraan Hashmi | Streaming Now On ZEE5,Tigers,"['Drama', 'Thriller']","Would you agree with me that your products should not be used where there is impure water? Every year, a hundred
million babies are born Do you feel that you have any responsibility? We can't have that responsibility sir... if a few million of them die,
who cares? Ayan, where does your story start? I am an ordinary man with ordinary expectations. Life was hard, but... sometimes it smiled at me. You will be selling the
world's best infant formula... with the world's best company - Lastavita. You want the best for your
children and this is the best Lasta Food Inc.
This stuff sells itself. This is for you. It seems that you have a
lot of fans among the doctors. So, it's time to expand your frontiers. The black boxes mean those doctors are mine. These babies are dying
because of your company's formula. And this is happening every day. Babies are dying because of our products. It's not our fault Ayan... if the government gives filthy water to people. Don't you dare use me and my children
as a reason to not do what is right. It's not too late. The company will take you back. I am not coming back. I didn't tell you to quit your job... or to attack one of the biggest
food companies in the world Ayan. This was happening in Africa in the 70's All over Asia in the 80's and 90's. And you just sent a researcher to prove
that it is still happening there now. It's an old story that's alive. It keeps repeating itself. Okay, let me put it this way. If, to save a thousand children... I destroy my life. Does anyone care?",286
KmlBnmyelHI,Half Girlfriend Official Trailer | Arjun Kapoor | Shraddha Kapoor | 19th May 2017,Half Girlfriend,"['Romance', 'Drama']","[First frame] So Mr. Jha Why do you want 
to study in St. Stevens? Sir, myself coming from village area. I feeling... I feeling... Sir, I would like to speak in Hindi. If I speak in English... ...this interview will take forever. I am Riya Somani. Wanna play. Half court. He's roped in best
girl in the college. Unbelievable... Riya Somani... Madhav, this Riya Somani
is only going to take you for a ride. I am telling you. No matter how hard I try, Riya... ...but I can never fit
in your English medium world. What do I mean to you? Who am I? I am not your girlfriend. But, I can... I can be your half girlfriend. ""This moment, you're mine.."" Madhav! ""This may not be true tomorrow."" Girlfriend means girlfriend! Not half, quarter or 3/4th! By the way, please explain
to me what's half girlfriend? More than a friend...and
very less than a boyfriend. Madhav, leave my hand.
Madhav, you're hurting me. Who do you think you are?
- Madhav! Somethings cannot be
joined back after they break. Only rifts are left behind. ""Our paths move away.."" ""..we separate,
somewhere in the journey."" I will find her from
any corner of the world. You're wasting your
entire life on that girl. My mother always
taught me never give up. Go beyond every fear. ""But I will still love you."" You're only following
a shadow, Madhav. You won't go anywhere. If I don't see her,
I'll lose her forever. Let me go... Let me go.
- Madhav! ""But I will still love you."" ""But I will still love you."" Riya! I love her very much. I don't want her to
be just my half girlfriend. ""I may carry this desire to my grave."" ""But I will still love you.""",300
YZgoNr175bA,Ejen Ali : The Movie (Teaser Trailer),Ejen Ali : The Movie (,"['Animation', 'Action', 'Adventure']","This mission must succeed [muffled] The fate of the world is in your hands Make sure everything goes to plan Ali! Focus! Hey! This is NOT the time to fool around Act immediately! What's wrong with you? Why are you freaking out all of a sudden? Relax Ali, this is kid's stuff Uncle... I think I have a stomach ache... Now, this really is just like the movies! Uncle! Oh no, he didn't install the device correctly! Uncle, don't panic! See, I told you this is kid's stuff! Standby! We have arrived...",92
sYH7gRgJ2Bc,The Final: Attack on Wembley | Official Trailer | Netflix,The Final: Attack on Wembley,['Documentary'],"England have a penalty
in extra time that could see them
through to the final. Yeah! England have reached
their first final since 1966. I don't think I'd change
anything about that day. We're about to create history. Really felt proud to be English. -It's coming home!
-It's coming home! The excitement is building. What a feeling. Those happy faces, cheering, singing. Best days of our life.
We haven't even got tickets. The whole country is united. COVID had had people
cooped up. They were ready to go wild. People drinking heavily. Taking cocaine. We're just there for a good time. It was getting out of hand. There was limited police presence. It was just carnage. Go England! And then it gets violent. There are thousands
of supporters without tickets. They wanna be in the stadium. There's people getting trampled on. It felt like we were under attack. My only thought
was to protect my daughter. There's blood,
and there was bandages. It was just like a bomb had gone off. It's coming home! What the hell is going on? The eyes of the world
were on Wembley. What the fuck?",191
WX9TDlEoQFo,Nerkonda Paarvai - Official Movie Trailer | Ajith Kumar | Shraddha Srinath | Yuvan Shankar Raja,Nerkonda Paarvai,"['Drama', 'Action', 'Thriller']","Are you a virgin? Did you understand my question, Miss Meera? Is your virginity intact? No I swear it sir... I saw it with my own eyes How did you have the audacity to do such a thing? How did he find out? We have a big problem bro Get that slag on the line! I don’t understand! What’s going on? Help please! Help please! I'm too embarassed to reveal that in public No you’re lying, you’re lying, you’re lying! Objection Your Honour! Just answer my question Why are you branding us like this? Fine, fine, fine, fine, fine, fine! Exactly my point, Your Honour Objection, Your Honour Counsels...counsels! There can't be any truth in what she says! What did you say, Miss Meera Krishnan? What did you tell him? It is YOU and your clients who are lying! Objection! Please control your client! What did you say? This is bloody bullshit! Tell me! So many, many, many, many, many...like this! Things like this happen to girls like that No they don’t They should not To prove your loyalty to one person... ...why humiliate another?",185
Af3cjNPhM4o,2018 - Official Trailer | Tovino Thomas | Jude Anthany Joseph | Kavya Film Company | Nobin Paul,2018,"['Thriller', 'Action', 'Adventure']",cuddly points [Music] [Music] [Music] foreign thank you [Music] [Music],10
jdUysoK6tdQ,Annabelle Official Teaser Trailer #1 (2014) - Horror Movie HD,Annabelle,['Horror'],"[song playing] Okay, close your eyes. I was waiting on this until the baby, but open your eyes. Oh my god, John! That's the one, right? Do you know how long I've been looking? There, she fits right in. [scream] John, wake up. Is it the baby? No, next door. I heard a scream. I think something's wrong. Stay here, I'll go check it out. [whisper, from offscreen] I like your dolls. M-my husband's coming back. Take whatever you want and just - just get out! Mia! [scream] [music box music plays]",92
Q0FTXnefVBA,"Shershaah - Official Trailer | Vishnu Varadhan | Sidharth Malhotra, Kiara Advani | Aug 12",Shershaah,"['Action', 'Drama', 'Thriller', 'War']","There's no greater honour
than being a soldier... No greater pride than
donning a soldier's uniform And there is no religion greater
than one's country. Jai Hind sir. Lieutenant Vikram
Batra reporting, sir. What a place, Sir! Looks like,
picture-postcards everywhere. This place is way more
dangerous than its beauty. Those who sympathize
with the Indian Army... Should live with fear in their hearts. Kill the Indian soldiers
with such brutal force.. that no one can even
bear to see their corpses. We're ready, sir. To safeguard peace... We can display our strength as well. Every soldier, dreams of getting a chance
to go to war at least once. You kill them all and come back. Don't worry, buddy! Either I'll hoist the flag and return... Or I'll return wrapped in it. But I'll come back for sure! The next time you come back,
I want you all to myself. If you are a Soldier, then you live by chance,
love by choice... And fight by profession. - Lieutenant Vikram Batra.
- Sir! Your code name is Shershaah. Ready you all? Ready us all! Kill them all? Kill them all! Each one of us, Kills four in brawl! Victory unto us, While enemies fall! Durge Maata ki... Jai! Your death will rain upon
you from the skies. The Indian army knows how to bite the bullet,
taking the enemy down with it. If I can't marry Vikram... Then I won't marry anyone, ever. Come what may... We will hoist our flag. Fire! Chanakya for Shershaah. Pass message, over. Yeh Dil Maange More, Sir. Yeh Dil Maange More.",267
1IpBoMWRjm8,Sanam Teri Kasam Official Trailer | Watch Full Movie On Eros Now,Sanam Teri Kasam,"['Drama', 'Romance']","Inder! Drinking beer and cannabis brew
everyday can be fatal. Everyone has to die one day. It's not that I don't have crushes. ""The state of my heart..."" But if the guy doesn't reciprocate... ...then what can I do about it. Stop taking off your clothes, please! Sorry! Sorry! I'm very sorry! Bhalu-Girl (teddy-bear)... Coffee? Or...how about a tequila. Can you tell me what kind of a drunk am I? I don't get it? I mean...like people overdo
things after they're drunk. Laugh too much... Cry too much! So what did I do?
What kind of a drunk am I? ""So click my photo."" ""So click my photo."" ""So click my photo...
sweetheart."" ""All my sufferings find relief."" ""When I see your face..."" You asked me to get lost, didn't you? Get lost! Now going back to the house which you gave me... ...means I've no self-respect. I stay away from girls who cry. But when you cry... ...I want to just...
Kiss you! So can I? ""You and I haven't met without reason..."" ""It's guided by destiny."" See Inder...
even though I have became pretty. ...no one wants to marry me. To stop her tears,
 I can kill... ...and die too. ""If you go away...
I'll die."" Now say ""bye"".
 - Never. I love you...
to the square of infinity. ""Swear on you my love..."" ""Swear on you my love..."" ""Swear on you my love...""",236
BdgFSxIcEBg,Chhorii - Official Trailer | Nushrratt Bharuccha | New Horror Movie 2021 | Amazon Original Movie,Chhorii,"['Horror', 'Thriller']","Let's go somewhere for a few days. Someplace where they can't find us. ""To play hide and seek"" ""Chotti Mayi has come"" That door behind the house... Whose room is that? Many years ago... There lived a woman called Sunaini,
who was pretty to look at but had evil in her. Chotti Ma is calling. Chotti Ma is calling. Chotti Ma is calling. Chotti Ma is calling. Stop this noise.",70
a2cowVH03Xo,THE SPONGEBOB MOVIE: SPONGE ON THE RUN | Official Trailer | Paramount Pictures,THE SPONGEBOB MOVIE: SPONGE ON THE RUN,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']","I love my life. I love you so much Gary. I'll never forget the day we met. Hello little snail. What's your name?  Gary, huh? Do you want to be friends? Me too. Gary, I'm home. Gary? Gare bear? Gary? Gary? Have you seen Gary? No.  Nope.  Nope.  Gary's been snailnapped! GAAAAAARY! Get ready for the ultimate rescue mission. We've gotta go help them! In the all-new SpongeBob Movie This is gonna be like one of those buddy movies. With Awkwafina You're fired. Danny Trejo Snoop Dogg Yo, SpongeBob  Tiffany Haddish Seriously folks, I'm floundering up here. And Keanu Reeves Call me Sage. Good name. I'm made out of sage, and I am a sage. So it works out pretty well.  See how the gang all met. I'm... ...ready. You're a hoot, little dude. Experience SpongeBob's biggest adventure ever. Ew. Gary, we're coming for ya! Seize them! Patrick, what are you doing? Free food! The all-new SpongeBob Movie: Sponge on the Run. Premiering March 4th.",165
8mrVmf239GU,Kantara Official Trailer | Rishab Shetty | Vijay Kiragandur | Hombale Films,Kantara,"['Action', 'Adventure', 'Thriller']","Once upon a time,
there lived a king. For a mere stone, the King had donated
vast areas of land for his villagers. Asking for the land back would mean going
back on the word given to the Demi-god. [KUNDAPURA FOLKLORE] We are now witnessing Kaadubettu
Shivannaʼs buffaloes entering the field. FORGE AHEAD! [CRACKER EXPLODES] This showy spectacle of yours is
causing harm to the wild animals. Don’t you get it? Showy?!
You guys heard that? Did the wild animals drop
in and complain to you? Looks like a disaster awaits us. The way you're proceeding,
I sense personal agenda. This is a government order. The department has
to measure the forest. If you have the balls, try us. Courage. Courage comes from
the fire within you. Let the fire within you
not end up burning you. I’ll help you capture
Shiva and his men. [GUNSHOT] Shiva, what happened
to that match of yours? Seen you take her for a
ride on your bike a lot. You stink of beedis. Doesn't bother me. We were going strong. Until this forest
officer spoilt it for us. The Government pays your salary,
but you're serving him, eh? Where are you taking him? Just like the trees,
your reputation too is at stake. Looks like you've allowed
them to go on a hunting spree. If ever I find you troubling
the department again, ...I'll take you for a spin
on the interrogation chair. A spin?
Gotta take that ride, eh? Everyone was aware of your
feud with the forest officer! This will considered as murder! Varaha, the third
incarnation of Lord Vishnu ...is the Supreme
among all Gods.",275
lZCWcsfc5Ho,"Do Aur Do Pyaar - Official Trailer | Vidya B, Pratik G, Ileana D, Sendhil R | Applause Entertainment",Do Aur Do Pyaar,"['Romance', 'Comedy', 'Drama']","I hate your
'eggplant á la poppy seeds'. I hate your
stainless steel utensils. All this steel makes the kitchen
look like a hardware store! What’s wrong with stainless steel? You're always sitting on my head. - What?
- You are always on my mind! Stop murdering Hindi! Happy anniversary, Rosie darling. - Must you go back tonight?
- Not at all. You know you have
to tell him sometime. I know. I know. I know. Grow a spine, Anirudh. Tell her.
Otherwise it’s over between us. I just don’t know how to tell him. We've spent half
our lives together. Doesn't the bed feel small?
Has it been changed? It's the same one. But I guess…
When did we ever sleep on it? If you hadn't been
wearing that sexy lingerie... ...that night, it wouldn't
have come to this. I was only wearing it.
Who took it off? - Affair? With who? With my wife?
- Are you? You won't believe it, Nora... I'm
playing football with the Japanese Football? Since when did
you start playing football, Ani? Yes, Takashi... Pass... [makes up some Japanese words]
Aannnddd Goal! Just tell her that you're in
love with someone else, dada. I wish I knew who to say this to. - I think I’m pregnant.
- Shit! Must be mine, right? Get out of the car. - What do you want from me, Kavya?
- I don't know, Vik. Are vegans allowed
to eat chicken after sex?",246
0drCO1XmlNU,Afwaah Official Trailer | Nawazuddin | Bhumi | Sumeet | Sudhir M | Anubhav S | In Cinemas 5th May,Afwaah,['Drama'],"Long live Vicky Bana! Keep calm. Keep calm. How long can we keep calm? But if somebody mistakes
our tolerance for impotence then how can we keep calm? We've had enough! What's going on, Vicky?
What are you doing? Why are we answerable to a bunch of
self-styled activists sitting in Delhi? Because my fiancé is the
future deputy leader of the party. Presenting Mr. Rahab Ahmed. Good stories, are those with rationale. Something that provokes you. Why? You've got to ask why. 'Dear, papa.' 'If I am running away, then
somewhere you're also responsible.' Fuck! Sister-in-law, let's go. How the fuck did you touch me?
Asshole. What a bunch of shameless people? A girl's getting publicly harassed,
and you guys are just watching? Let her go. Don't. How has this incident
affected your image? A man who couldn't even
handle his would be wife, how will he handle the state? Sir, as soon as this video goes viral,
your national career is jeopardized. Look at this.
The video is trending at number 7. Didn't I tell you? Let alone Sawalpur, now these
two can't hide anywhere in India. What the fuck is this?
What is this? Your picture with Nivi
is going viral all over Sawalpur. But it's just a rumour. It is a rumour, but who cares? Neither the ones who spread it,
nor the ones who believe it. I know the last few
minutes were very weird. But we have to run, sir. What's so funny? Now look, my own city wants me dead. If she isn't found by tomorrow,
we are screwed. Look my fate is already sealed,
but If we get caught, they will definitely kill you. Clean up this fucking mess,
I'm so done with this bloody... They will kill me.
Open the gate, please. We know you're the guy
from the video. Get lost. What the-- One idiot tells another idiot something. That idiot tells the same thing to
ten other people without thinking. This is exactly how rumours spread.",337
GMJLzvJJLOY,"DUKAAN | Official Trailer, Siddharth-Garima, Monika P, Sikandar K, A Jhunjhunwala, S K Ahluwalia",DUKAAN,['Drama'],"Our love story is a triangle Look here. That's Dad, Mummy...and then, me. He is our child But I've given birth to him. Hello, everybody. Settle down. Settle down, please. Settle down. Giving birth is a big task. Not everyone can manage that. I am India's first child machine. No emotion. Only profession. You run a child shop. Call it a place for hope, Jasmine. Hey! You will get an electric shock. Could a Live wire shock a live wire? Come tomorrow
I'll introduce you to the couple. Are you out of your mind? Will you bear someone else's child? That's barely any stress It shall be handed over in 3 minutes Just deliver... and hand it over We call it the bullseye. ""I am pregnant with your child."" She has run away! Deeper the love, Stronger the pain. ""O Krishna, hope I don't fall in love"" If she was pregnant, how could the baby be yours? We opted for a surrogacy, sir. ""O Krishna, hope I don't fall in love"" ""Could you create a situation like that?"" Sometimes, the soil clings on to the roots ""Either turn me soft as velvet 
or just convert me to a stone"" How do you face yourself in the mirror? With the mascara on! We are not selling our child! If you could buy him, 
you may as well sell him Hail everyone, glory to... The Mother Goddess! You haven't heard my side of the story yet See you! What are you doing? Why are you beating me up? Congratulations. What congratulations? Oh, congratulations! Get lost, moron!",264
78xgC8z7F_E,Saade Aale (Official Trailer) - Deep Sidhu | Sukhdeep Sukh | New Punjabi Movie 2022 | Rel 29 April,Saade Aale (,"['Drama', 'Crime']","The land of lovers, bravehearts and martyrs, Punjab … and a village of Punjab, Noorpur where sports carnival is going on Boys play kabaddi in Arena,  Boys play kabaddi in Arena Everybody's eyes on the tigers (boys),  maintaining their chiselled body Those two boys are the gems of Punjab Punjab flourishes because of boys and girls like you Oh No Uncle, Punjab flourishes because of philanthropists like you,  who prays and wishes well for us all day long If that girl at the bustand is still on your mind, shall I talk to her for you? Hey you my brother, where are your feet at? Excuse me, listen, Hello, I have a friend who is vigorous Dumbo! You really are a worst mediator Mediator always gets beaten up, in your fun my ass will be turned red  What's the guarantee that you won't leave me?   Hey Girl, what's with guarantee, are we buying a fridge? Dumbo! You keep on flirting like this,  Sukha will get you and butcher you like a chicken Singh got stuck, my friend move on by playing kabaddi Oh my! Hope your happiness always stays In this modern era, you are living in old times No matter how happily and lovingly these boys may live,  but they are unaware of Santok Koda Get over with the awards Ok with the awards,  but you must get hold on Pikker from Bachna You will be in deep trouble if Manjeet gets away from you People enjoy to see family drama,  but only we will have to face the repercussions Son Manjeet is being released from jail, but he won't get home Permissible weapon? This type of work doesn't need permission It's easy to Kill a man,  but saving a life requires blood and sweat  Friends lost friends,  Keep maintaining the ledger, every cent will be repaid with interest  Only a burnt child dreads the fire my son This whole enmity will not be sorted out  unstoppable loaded weapons  unstoppable loaded weapons Two bodies but one soul of my sons
 ",341
CD3J95uQzjA,Ejen Ali The Movie - Official Trailer #2 | Di pawagam 28 November 2019,Ejen Ali The Movie,"['Animation', 'Action', 'Adventure']","Since they have IRIS Neo... it feels like... ...I've been sidelined. Besides, if every agent has IRIS... would MATA even need me anymore? Why were you so eager to chase me all the way here? I hope all of you are well-prepared, because our next mission will determine the fate of Cyberaya. Tell me, what do you know?! This is Cyberaya, Doctor. WE are the pinnacle of human advancement! Does Cyberaya know about this place? Who's this little runt? We need you more than they do. ♪♫ We take care of our own ♫♪ SOME FIGHTS ♪♫ Frankly speaking ♫♪ ARE BIGGER THAN MISSIONS ♫♪ I fight to win ♫♪ It's so obvious that MATA don't need me anymore.
-Ali, this is not about you! We're on our most important mission right now.
Our Mayor is in danger! Why should we care about him, when he doesn't care about anyone else?! I... don't want to be an agent anymore. ♫♪ I'll fight any tiger ♫♪ ♫♪ I'm still kicking ♫♪ ♫♪ When you see me don't freeze ♫♪ ♫♪ Mess with us and hear the battledrums ♫♪ ♫♪ We'll bring the fight over, won't stop until we've conquered ♫♪ ♪♫ We take care of our own ♫♪ IN CINEMAS
28 November 2019 ♪♫ We take care of our own ♫♪",220
R6BUCPfEX5E,"KATHAPUTALI || New Nepali Movie Trailer 2021 | Karma, Mithila Sharma, Gauri Malla, Usha Rajak",KATHAPUTALI,['Horror'],"I had a nightmare. It's because you slept before dark. I also have nightmares
if I sleep around this time. Thank God. You're awake. Where are you taking me? Prince, the King has made a big mistake. This massacre has
fuelled the people's anger. I rule this nation. Why were those puppets hung there? Those puppets? I made them. Did you hear that? What? You don't know
the dark history of this palace? When I become king and rule,
come and see me. Are you trying to play with me? Then I will be the king of this nation. What else could be more
important to you than our son? I will never forgive you.",115
dvwKrvx1Ug0,HATYA -KHOONI TELUGU MOVIE TRAILER,HATYA,"['Drama', 'Action']",,0
w_N6d4ec79c,Teri Baaton Mein Aisa Uljha Jiya | Official Trailer | Shahid Kapoor &amp; Kriti Sanon | Dinesh V |9thFeb,Teri Baaton Mein Aisa Uljha Jiya,"['Romance', 'Comedy', 'Science Fiction', 'Drama']","You can speak all languages. You can cook all kinds of cuisines. You don't cough
when you smoke for the first time. What are you,
a girl or Aladdin's magical lamp? Aladdin's magical lamp. I fulfill everyone's wish, just like the lamp does
and no one even has to rub me. Are you joking or flirting with me? I'm flirting with you. ""My love,"" ""In your eyes, my heart takes flight,"" I'm impressed.
You don't throw any hissy fits. What does ""hissy fits"" mean? ""Hissy fits"" is like...
it's a slang for... tantrums. Listen, do you know the slang term
for what they are doing? Osculating? ""Oh, your eyes like roses
are pure delight,"" ""My love for you feels like
an unending height,"" Sifra. Hmm? Will you marry me? Is that possible? Sifra versus the Classic Indian Family. Hi, Sharmila. Why is she calling me by my name? Because she's from America, Mom. She's from America? - She'll gradually learn our customs.
- Okay. I'm bringing her home tomorrow. You can discuss everything then, alright? ""When I meet my beloved's angry stare,"" She's so beautiful. She's the newest addition to our family.
Our Dracula-in-law. - Hey!
- Hey! Our daughter-in-law. ""Fearless I stand,
I'm not shaken or scared."" She's so fair. She's from America, Mom. She cooks with both hands? Well, she's from America. ""I'm not shaken or scared."" Well, she's from America. Congratulations. Thank you, Aunty. I want to introduce someone to you. Hi, I'm Sifra. Are you crazy? Sifra...? Sifra! Aunty, we should take her to a doctor. Her battery has died. It will take some time for it to recharge. ""Like this."" ""When I meet my beloved's angry stare,"" ""When I meet my beloved's angry stare,"" How can she be a robot, dude? What's your name? Sifra. Full name? Super Intelligent Female Robot Automation. Are you from down south? ""Like this."" She is dead. ""Fearless I stand,
I'm not shaken or scared."" ""Fearless I stand,
I'm not shaken or scared."" I've started developing feelings
for Sifra. Even after discovering she's a robot,
those feelings haven't gone away. Can I ask you something? Is it wrong to be a robot? No, not at all. So... ""My heart is entangled
in the web of your words."" You look amazing.
Looks like you'll set Delhi on fire today. Do you want me to set Delhi on fire? No, Sifra. She's just joking. Oh, joke.",404
